license,name,municipality,county,county_source,address,city,zip,lat,lon,status
190702866,Filicsky Family Corporation,Sidell,Vermilion,igb_licensee_list,206 North Gray Street,Sidell,61876,,,needs_coordinates
250700819,FINDLAY FOOD MART LLC,Findlay,Shelby,igb_licensee_list,101 W DIVISION ST,Findlay,62534,,,needs_coordinates
180702278,"FIREBIRD ENTERPRISES, INC.",Cicero,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
250702398,"FIREWATER BBQ N BREW OF CREST HILL, INC.",Crest Hill,Will,igb_licensee_list,1847 KNAPP RD,Crest Hill,60403,,,needs_coordinates
250702445,"FIREWATER BBQ N BREW OF NEW LENOX, INC.",New Lenox,Will,igb_licensee_list,280 E LINCOLN HWY Suite D,New Lenox,60451,,,needs_coordinates
200702132,"First Stop Bar & Grill, Inc.",Chebanse,Iroquois,igb_licensee_list,510 S Oak Street,Chebanse,60922,,,needs_coordinates
150901660,"FISCHER-SOLLIS POST #137 AMERICAN LEGION, INC.",O'Fallon,St. Clair,igb_licensee_list,109 N PENN ST,O'Fallon,62269,,,needs_coordinates
220700689,"FIVE DOYLES, INC.",Richmond,McHenry,igb_licensee_list,5604 Mill St PO Box 167,Richmond,60071,,,needs_coordinates
180702326,FKG Oil Company,Du Quoin,Perry,igb_licensee_list,#1 Howelman Drive,Du Quoin,62832,,,needs_coordinates
181003693,FKG Oil Company,Belleville,St. Clair,igb_licensee_list,2235 W. State Rt. 161,Belleville,62226,,,needs_coordinates
220702187,FKG Oil Company,Carrollton,Greene,igb_licensee_list,501 South Fifth St.,Carrollton,62016,,,needs_coordinates
231000664,FKG Oil Company,Waterloo,Monroe,igb_licensee_list,409 S. IL State Rt. 3,Waterloo,62298,,,needs_coordinates
250701597,FLBG LLC,Jo Daviess County,Jo Daviess,igb_licensee_list,818 W Gill Rd,East Dubuque,61025,,,needs_coordinates
180704373,"Fletcher's Swansea, LLC",Swansea,St. Clair,igb_licensee_list,1524 Clinton Hills,Swansea,62226,,,needs_coordinates
220700758,"Flo's Gaming, LLC",Benton,,,,,,,,needs_address_and_coordinates
200701278,FLO'S KITCHEN #2 INC.,Peru,La Salle,igb_licensee_list,1309 Pulaski,Peru,613542305,,,needs_coordinates
140703641,"FLYIN' LION, LLC",Collinsville,Madison,igb_licensee_list,222 WEST MAIN,Collinsville,62234,,,needs_coordinates
160703627,"FMHPB, Inc.",Moline,,,,,,,,needs_address_and_coordinates
150700986,FORE GOLF LLC,Prairie Grove,McHenry,igb_licensee_list,2216 ROUTE 176,Prairie Grove,60014,,,needs_coordinates
160700647,"Fork Restaurant Group Belleville, LLC",St. Clair County,St. Clair,igb_licensee_list,3030 Frank Scott Pkwy W Ste 10,Belleville,62223,,,needs_coordinates
160700646,"Fork Restaurant Group Fairview Heights, LLC",Fairview Heights,St. Clair,igb_licensee_list,4652 N. Illinois Hwy 159,Fairview Heights,62208,,,needs_coordinates
170701820,"Fork Restaurant Group Kewanee, LLC",Kewanee,Henry,igb_licensee_list,150 E. South St. Ste J,Kewanee,61443,,,needs_coordinates
170702416,"Fork Restaurant Group Ottawa, LLC",Ottawa,La Salle,igb_licensee_list,2717 Columbus St. STE B,Ottawa,61350,,,needs_coordinates
180702428,"Fork Restaurant Group St Clair County, LLC",St. Clair County,St. Clair,igb_licensee_list,3030 Frank Scott Pkwy West Suite 4,Belleville,62223,,,needs_coordinates
160700227,"Fork Restaurant Group Waterloo, LLC",Waterloo,Monroe,igb_licensee_list,949 N Illinois Rte 3,Waterloo,62298,,,needs_coordinates
220703391,"FORRESTON GAS AND FOOD INC.,",Forreston,Ogle,igb_licensee_list,209-211 N Walnut Ave.,Forreston,61030,,,needs_coordinates
250701551,Fortune Foods 888 Inc.,Wadsworth,Lake,igb_licensee_list,41474 N US Highway 41 Front B,Wadsworth,60083,,,needs_coordinates
250701957,FORTUNE PLUS SE LLC,South Elgin,Kane,igb_licensee_list,562 S RANDALL ROAD,South Elgin,60177,,,needs_coordinates
250700625,Fountain Hill Steak and Seafood Inc.,Grafton,,,,,,,,needs_address_and_coordinates
120701407,"Four Coynes, Inc.",Round Lake,Lake,igb_licensee_list,302 Nippersink,Round Lake,60073,,,needs_coordinates
160701487,"Four Star Family Restaurant, Inc.",Mount Zion,Macon,igb_licensee_list,1100 N. State Hwy 121,Mount Zion,62549,,,needs_coordinates
220702683,Four Stooges LLC,Elkville,Jackson,igb_licensee_list,204B S 4th St,Elkville,62932,,,needs_coordinates
140702915,"Fourth Street Bar & Grill, Inc.",Waterloo,Monroe,igb_licensee_list,301 S. Moore,Waterloo,62298,,,needs_coordinates
220701711,"FOXHOLE PUB N GRUB, INC.",Lincoln,Logan,igb_licensee_list,505/509/511 Broadway St,Lincoln,62656,,,needs_coordinates
130700397,FRANK GF INC.,Villa Park,Dupage,igb_licensee_list,105 E NORTH AVE,Villa Park,60181,,,needs_coordinates
220902002,"FRANKFORT MEMORIAL POST #1493, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",N/A,Will,igb_licensee_list,22057 S PFEIFFER RD,Frankfort,60423,,,needs_coordinates
180702294,"FRANKIE'S TAP, INC.",Joliet,Will,igb_licensee_list,2200 S Route 59 Suite 6,Plainfield,60586,,,needs_coordinates
130803731,FRATERNAL ORDER OF EAGLES 3698 AND ITS AUXILIARY,Macomb,Mcdonough,igb_licensee_list,590-2 S DEERE RD,Macomb,61455,,,needs_coordinates
120811385,FRATERNAL ORDER OF EAGLES AERIE #1425,Taylorville,Christian,igb_licensee_list,217 East Main Cross,Taylorville,62568,,,needs_coordinates
130806037,Fraternal Order of Eagles McLeansboro-Aerie #2699,Mcleansboro,Hamilton,igb_licensee_list,209 N. Jackson Street,McLeansboro,62859,,,needs_coordinates
131005592,Freedom Oil Company,Downs,McLean,igb_licensee_list,18928 US HIGHWAY 150,Bloomington,61704,,,needs_coordinates
131005730,Freedom Oil Company,Bloomington,McLean,igb_licensee_list,1802 W. Market,Bloomington,61701,,,needs_coordinates
170700127,Freedom Oil Company,Pontiac,,,,,,,,needs_address_and_coordinates
170702121,Freedom Oil Company,El Paso,,,,,,,,needs_address_and_coordinates
170702622,Freedom Oil Company,Lexington,,,,,,,,needs_address_and_coordinates
180700055,Freedom Oil Company,Assumption,,,,,,,,needs_address_and_coordinates
180700148,Freedom Oil Company,Toluca,,,,,,,,needs_address_and_coordinates
180703516,Freedom Oil Company,Creve Coeur,,,,,,,,needs_address_and_coordinates
230701234,Freedom Oil Company,Roanoke,,,,,,,,needs_address_and_coordinates
120700389,Friday's South Inc.,Collinsville,Madison,igb_licensee_list,106 East Main,Collinsville,62234,,,needs_coordinates
120701244,Friday's South inc.,Collinsville,Madison,igb_licensee_list,416 Beltline Road,Collinsville,62234,,,needs_coordinates
120701246,Friday's South Inc.,Belleville,St. Clair,igb_licensee_list,624 South Illinois,Belleville,62220,,,needs_coordinates
150700603,Frieden USA Inc.,DeKalb,,,,,,,,needs_address_and_coordinates
120710239,"FULGENZI'S PIZZA & PASTA, INC.",Springfield,Sangamon,igb_licensee_list,1168 Sangamon Ave.,Springfield,62702,,,needs_coordinates
220703803,FUN HUB INCORPORATED,Aroma Park,Kankakee,igb_licensee_list,501 N LOWE RD,Aroma Park,60910,,,needs_coordinates
190701158,"Fuzz Jay & Zach's Aces & Eights, Inc.",Pinckneyville,,,,,,,,needs_address_and_coordinates
220703415,"G C Grant Investment, Inc.",Findlay,Shelby,igb_licensee_list,200-202 East South 2nd,Findlay,62534,,,needs_coordinates
220701049,G R P Corporation,Cahokia Heights,St. Clair,igb_licensee_list,599 Water St,Cahokia Heights,62206,,,needs_coordinates
170700906,G&R CORPORATION,Sangamon County,Sangamon,igb_licensee_list,3300 J David Jones Pkwy Suite B,Springfield,62707,,,needs_coordinates
120711020,"G. & T. Holdings, Inc.",Vandalia,,,,,,,,needs_address_and_coordinates
170700181,G.B. CONSOLIDATED INC.,Loves Park,Winnebago,igb_licensee_list,1920 E. Riverside Blvd  Suite C,Loves Park,61111,,,needs_coordinates
210702603,G.J.P. Properties Incorporated,Grandview,Sangamon,igb_licensee_list,2372 East North Grand Avenue Suite A,Springfield,62702,,,needs_coordinates
230700581,G.K. Boomer's LLC,Flanagan,Livingston,igb_licensee_list,123-125 S. Main St.,Flanagan,61740,,,needs_coordinates
160702886,"G.O.B.T., INC.",Oakbrook Terrace,DuPage,igb_licensee_list,17W517 Roosevelt Rd,Oakbrook Terrace,60181,,,needs_coordinates
170701296,GA Gaming LLC,Madison,St. Clair,igb_licensee_list,11 Ohio St.,East St. Louis,62201,,,needs_coordinates
170701486,"GALENA PRIME HOTELS, LLC",Galena,Jo Daviess,igb_licensee_list,11383 W US HIGHWAY 20,Galena,61036,,,needs_coordinates
150701387,"Galena Properties, LLC",Gilman,Iroquois,igb_licensee_list,629 S Crescent St.,Gilman,60938,,,needs_coordinates
120710004,Galesburg Columbian Home Association,Galesburg,Knox,igb_licensee_list,1556 East Fremont,Galesburg,61401,,,needs_coordinates
220703459,Gamblestein And Associates LLC,Cherry Valley,Winnebago,igb_licensee_list,"7164 Cherryvale North Blvd, Suite A",Rockford,61112,,,needs_coordinates
160700129,Gametime Sports Bar & Grill Inc.,Joliet,Will,igb_licensee_list,2049 Illinois Route 59,Plainfield,60586,,,needs_coordinates
210702674,Ganesha2 Inc.,La Salle,La Salle,igb_licensee_list,1613 Saint Vincent Ave,LaSalle,61301,,,needs_coordinates
180703885,Ganshyam Inc.,Taylorville,Christian,igb_licensee_list,120 W. Park St. Ste. A,Taylorville,62568,,,needs_coordinates
120703340,"Ganzpro, Inc.",Bradley,Kankakee,igb_licensee_list,226 W. Broadway,Bradley,60915,,,needs_coordinates
180703655,GARAGE II TAVERN LLC,Edinburg,Christian,igb_licensee_list,106 West Washington Street,Edinburg,62531,,,needs_coordinates
140703760,Garcia Hospitality Inc.,Homer Glen,Will,igb_licensee_list,14853 S Founders Crossing,Homer Glen,60491,,,needs_coordinates
130700586,GARY A BROOKS,Marietta,Fulton,igb_licensee_list,111 WEST COAL ST,Marietta,61459,,,needs_coordinates
250701913,Gary Sedlock Photography & Enterprises LLC,Kincaid,Christian,igb_licensee_list,100 Central Ave,Kincaid,62540,,,needs_coordinates
140703537,"Gatsby's Gaming, LLC",Clay City,Clay,igb_licensee_list,200 South Main,Clay City,62824,,,needs_coordinates
190703331,"Gatsby's Gaming, LLC",Flora,Clay,igb_licensee_list,43 Greenlaw Blvd.,Flora,62839,,,needs_coordinates
220700411,"Gatsby's Gaming, LLC",Olney,Richland,igb_licensee_list,1005 N West St Suite B,Olney,62450,,,needs_coordinates
120708652,"GED, Inc.",Atlanta,Logan,igb_licensee_list,111 SE Vine,Atlanta,61723,,,needs_coordinates
141003203,Gemstop Inc.,Loraine,Adams,igb_licensee_list,608 South Main,Loraine,62349,,,needs_coordinates
120701401,Geo's Incorporated,Belleville,St. Clair,igb_licensee_list,4307 W Main,Belleville,62226,,,needs_coordinates
160700616,"George Anderson Investments, L.L.C.",Mount Carmel,Wabash,igb_licensee_list,327-A W. 9th ST,Mount Carmel,62863,,,needs_coordinates
140900324,George Hart American Legion Post 167,Harrisburg,Saline,igb_licensee_list,600 E. Logan St.,Harrisburg,62946,,,needs_coordinates
240702979,"Georgopoulos Brothers, Inc.",Wadsworth,Lake,igb_licensee_list,"41509 N US HIGHWAY 41, Suite 1 and 2",Wadsworth,600838814,,,needs_coordinates
130704698,GFLA Enterprises Inc.,Chebanse,Kankakee,igb_licensee_list,123 W Chebanse Ave.,Chebanse,60922,,,needs_coordinates
210703883,GG'SPOT BAR AND GRILL LTD.,Oak Lawn,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
130703090,GIBSON OIL CO.,Lyndon,Whiteside,igb_licensee_list,540 WEST COMMERCIAL,Lyndon,61261,,,needs_coordinates
200701497,Gibson Variety Liquor Inc,Gibson City,Ford,igb_licensee_list,115 & 119 W 8th ST,Gibson City,60936,,,needs_coordinates
120707425,"Gill Street Group, LLC",Bloomington,McLean,igb_licensee_list,3002B Gill Street,Bloomington,61704,,,needs_coordinates
241002798,Gilman C Store LLC,Gilman,Iroquois,igb_licensee_list,1401 US Highway 24 W,Gilman,60938,,,needs_coordinates
210700376,Gingers LITH LLC,Lake In the Hills,McHenry,igb_licensee_list,130 North Lakewood Road Suite 107,Lake in the Hills,60156,,,needs_coordinates
200700321,Gingers Park City LLC,Park City,Lake,igb_licensee_list,3331 Belvidere Rd Ste D,Park City,60085,,,needs_coordinates
170700459,"GK MARGIE'S, INC.",Westmont,DuPage,verified_city_lookup,,,,,,needs_address_and_coordinates
240701204,GL Club Billiards and Bar LLC,Plainfield,Will,igb_licensee_list,12337 S. Route 59 Unit 101-107,Plainfield,60585,,,needs_coordinates
240702097,Glennon Behrman,Albers,Clinton,igb_licensee_list,202 N Commercial,Albers,62215,,,needs_coordinates
120711783,"GLENNON'S TAVERN, INC.",Bement,Piatt,igb_licensee_list,201 E. Bodman,Bement,61813,,,needs_coordinates
250700718,"Global Brew, Inc.",O'Fallon,St. Clair,igb_licensee_list,455 Regency Park STE B,O'Fallon,62269,,,needs_coordinates
201000292,"GLOGOVSKY OIL COMPANY IV, INC.",Elgin,Kane,igb_licensee_list,2320 N Randall RD,Elgin,60123,,,needs_coordinates
141002952,"GLOGOVSKY OIL COMPANY V, INC.",Lake In the Hills,McHenry,igb_licensee_list,4231 ALGONQUIN RD,Lake in the Hills,60156,,,needs_coordinates
180701870,"GM & B Group, LLC",Mason County,Mason,igb_licensee_list,15907 SR 97,Havana,62644,,,needs_coordinates
170703001,GM Entertainment LLC,Harrisburg,Saline,igb_licensee_list,503 N. Commercial St. Ste D,Harrisburg,62946,,,needs_coordinates
120700559,"Go Bowl, Inc",Channahon,Will,igb_licensee_list,25306 W. Eames,Channahon,60410,,,needs_coordinates
190703768,GOC 2 INC.,Channahon,Will,igb_licensee_list,25365 SOUTH FRYER STREET,Channahon,60410,,,needs_coordinates
190702231,"Goeckner, Inc.",Taylorville,Christian,igb_licensee_list,1184 E. 1500 North Rd. Suite A,Taylorville,62568,,,needs_coordinates
250700572,Goffinet Restaurant Group LLC,Odell,Livingston,igb_licensee_list,210 Tremont St.,Odell,60460,,,needs_coordinates
180702781,GOLD MINE GAMING INC.,Hillsboro,Montgomery,igb_licensee_list,"425 South Main Street, Suite A",Hillsboro,62049,,,needs_coordinates
200701588,GOLD MINE GAMING INC.,Jerome,Sangamon,igb_licensee_list,1305 Wabash Ave. Suite G,Jerome,62704,,,needs_coordinates
200702867,GOLD MINE GAMING INC.,Central City,Marion,igb_licensee_list,119 S BROADWAY,Centralia,62801,,,needs_coordinates
210700942,GOLD MINE GAMING INC.,Shiloh,St. Clair,igb_licensee_list,2417 LEBANON AVENUE SUITE A & B,Shiloh,62221,,,needs_coordinates
210702868,Gold Mine Gaming Inc.,Peoria County,Peoria,igb_licensee_list,3215 W. Harmon Highway,Peoria,61604,,,needs_coordinates
210702290,Gold Star Gaming LLC,Minonk,Woodford,igb_licensee_list,1421 N Industrial Park Rd,Minonk,61760,,,needs_coordinates
210700372,"Golden Nest Restaurant, Inc.",Bensenville,DuPage,verified_city_lookup,,,,,,needs_address_and_coordinates
170704031,"GOLDEN PHEASANT CLUB, LLC",East Dubuque,,,,,,,,needs_address_and_coordinates
160702394,"Goldfish Gaming, Inc.",Belvidere,,,,,,,,needs_address_and_coordinates
240700338,"GOLDPIG, LLC",Berwyn,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
240700542,GOLF LIFE BALANCE INC.,Kildeer,Lake,igb_licensee_list,20771 N RAND RD SPACE 20A,Kildeer,60047,,,needs_coordinates
230703188,GOOD OLE TIMES LLC,Carlyle,,,,,,,,needs_address_and_coordinates
120706553,Goose Lake Association,Grundy County,Grundy,igb_licensee_list,3935 N Goose Lake Rd,Morris,60450,,,needs_coordinates
120708125,"Gourmet Foods International, LTD",Richmond,McHenry,igb_licensee_list,"11302 W Rt 12, Unit B",Richmond,60071,,,needs_coordinates
160704011,"GPM Investments, LLC",Griggsville,,,,,,,,needs_address_and_coordinates
170702045,"GPM Investments, LLC",Barry,Pike,igb_licensee_list,635 Highway 106,Barry,62312,,,needs_coordinates
180702392,"GPM Investments, LLC",Quincy,,,,,,,,needs_address_and_coordinates
200700789,"GPM Investments, LLC",Quincy,,,,,,,,needs_address_and_coordinates
200702429,"GPM Investments, LLC",Pleasant Hill,Pike,igb_licensee_list,804 W Quincy St.,Pleasant Hill,62366,,,needs_coordinates
201001098,"GPM Investments, LLC",Springfield,Sangamon,igb_licensee_list,3062 Adlai Stevenson Dr.,Springfield,62703,,,needs_coordinates
180704191,"GPM Midwest 18, LLC",Gillespie,,,,,,,,needs_address_and_coordinates
200702438,"GPM Midwest 18, LLC",Saint Elmo,,,,,,,,needs_address_and_coordinates
190701037,"Gracie's Wine Bar, INC.",Midlothian,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
150701849,Graham C-Stores Co.,North Chicago,Lake,igb_licensee_list,3092 N. Skokie Hwy,North Chicago,60064,,,needs_coordinates
151001751,Graham C-Stores Co.,Wadsworth,Lake,igb_licensee_list,39103 US Hwy 41,Wadsworth,60083,,,needs_coordinates
161002390,GRAHAM C-STORES CO.,Sugar Grove,Kane,igb_licensee_list,375 N. Sugar Grove Pkwy.,Sugar Grove,60554,,,needs_coordinates
220702968,Graham C-Stores Co.,Joliet,Will,igb_licensee_list,4802 Caton Farm Road,Joliet,60586,,,needs_coordinates
141002738,"Graham Enterprise, Inc.",Lake Villa,Lake,igb_licensee_list,400 E. Grand Ave,Lake Villa,60046,,,needs_coordinates
160700204,"GRAHAM ENTERPRISE, INC.",Carpentersville,Kane,igb_licensee_list,695 BARRINGTON ROAD,Carpentersville,60110,,,needs_coordinates
160700238,"GRAHAM ENTERPRISE, INC.",Johnsburg,McHenry,igb_licensee_list,3615 CHAPEL HILL RD,Johnsburg,60050,,,needs_coordinates
240702502,"GRAHAM ENTERPRISE, INC.",Volo,Lake,igb_licensee_list,205 S US Highway 12,Volo,60073,,,needs_coordinates
120712919,"GRAMPA'S, INC.",Belvidere,,,,,,,,needs_address_and_coordinates
190703632,"Grand Cafe, LLC",Bloomington,McLean,igb_licensee_list,2205 E. Oakland Ave. Unit A1/A2,Bloomington,61701,,,needs_coordinates
240700221,"GRAND PRAIRIE STATION, LLC",Cabery,,,,,,,,needs_address_and_coordinates
200702448,"Grand Slam Bar & Grill, LLC",Alsey,Scott,igb_licensee_list,804 Alsey Smith Road,Alsey,62610,,,needs_coordinates
180701833,"Grande Jakes Fresh Mexican Grill in BG, Inc.",Buffalo Grove,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
240701033,Grandma Kitchen Mexican Grill Inc.,Johnsburg,McHenry,igb_licensee_list,3312 Chapel Hill Rd,Johnsburg,60051,,,needs_coordinates
120708206,"Grandma's Bar & Grill, Inc.",Henry,Marshall,igb_licensee_list,420 E. Park Row,Henry,61537,,,needs_coordinates
140700550,"Grandma's Table, Inc.",Montgomery,Kendall,igb_licensee_list,1700 S Douglas Rd,Montgomery,60538,,,needs_coordinates
150701553,Grappa Growlers LLC,Belleville,,,,,,,,needs_address_and_coordinates
120701287,Graybill Limited,McLean County,McLean,igb_licensee_list,25106N-1750 E,Hudson,61748,,,needs_coordinates
190703664,"Green Point Ventures, Inc.",Winnebago County,Winnebago,igb_licensee_list,"4962 S 20th st,",Rockford,61109,,,needs_coordinates
120902228,"Green Rock-Colona Post of American Legion, No. 1233",Colona,Henry,igb_licensee_list,312 Broadway,Colona,61241,,,needs_coordinates
150702348,"Greenfield and Greenfield, LLC",Charleston,,,,,,,,needs_address_and_coordinates
120712566,GREGG'S OLDE TOWN TAP INC.,Mundelein,,,,,,,,needs_address_and_coordinates
120709219,Gregory Beucher,Oquawka,Henderson,igb_licensee_list,402 Schuyler St.,Oquawka,61469,,,needs_coordinates
230700262,Grill and Grape LLC,Freeburg,St. Clair,igb_licensee_list,700 N State St Unit A,Freeburg,62243,,,needs_coordinates
150703470,GROTTO AT ELGIN CORPORATION,Elgin,Kane,igb_licensee_list,2300 N RANDALL RD SUITE D,Elgin,60123,,,needs_coordinates
140700856,"Group 433, Polish National Alliance of Streator, Illinois",Streator,La Salle,igb_licensee_list,906 E. Livingston,Streator,61364,,,needs_coordinates
120707190,"GROVE INN, INC",Adams County,Adams,igb_licensee_list,6510 BROADWAY,Quincy,62305,,,needs_coordinates
240700243,"GROWN FOLKS PLAY, LLC",Hazel Crest,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
150703419,"GRUMPY'S CAFE & PUB, INC.",Springfield,Sangamon,igb_licensee_list,3217 - 3215 Lake Plaza Drive,Springfield,62703,,,needs_coordinates
120709987,"GS Partners, Inc.",Bloomington,McLean,igb_licensee_list,503 N. Prospect Rd. Suite 300,Bloomington,61701,,,needs_coordinates
230702343,"GSG GRAND LION, INC.",Worth,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
170701028,"GSI Hospitality, LLC",Mundelein,,,,,,,,needs_address_and_coordinates
200701266,GT Amusements LLC,Elmwood Park,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
